6636	Normal	10262
55697	Normal	10269
79102	Normal	10269
1543	Normal	10269
6518	Normal	10269
283471	Normal	10269
9412	Normal	10269
2844	Normal	10269
6570	Normal	10269
608	Normal	10269
81544	Normal	10269
10246	Normal	10269
2961	Normal	10269
1673	Normal	10269
375519	Normal	10269
2224	Normal	10269
54935	Normal	10269
890	Normal	1027
1021	Normal	1027
896	Normal	1027
1020	Normal	1027
983	Normal	1027
1022	Normal	1027
894	Normal	1027
595	Normal	1027
1163	Normal	1027
1164	Normal	1027
1017	Normal	1027
1018	Normal	1027
1019	Normal	1027
8974	Normal	10273
116236	Normal	10273
8557	Normal	10273
3751	Normal	10273
375607	Normal	10273
219743	Normal	10273
22907	Normal	10273
11000	Normal	10273
23588	Normal	10273
257240	Normal	10273
9308	Normal	10274
55248	Normal	10274
25953	Normal	10274
284369	Normal	10274
5885	Normal	10274
29126	Normal	10274
1880	Normal	10274
2041	Normal	10274
54482	Normal	10274
84292	Normal	10276
3566	Normal	10276
55093	Normal	10276
84993	Normal	10277
5887	Normal	10277
7415	Normal	10277
993	Normal	10277
1021	Normal	1028
890	Normal	1028
595	Normal	1028
983	Normal	1028
1017	Normal	1028
896	Normal	1028
1018	Normal	1028
894	Normal	1028
6252	Normal	10280
221188	Normal	10280
9554	Normal	10282
115106	Normal	10282
976	Normal	10282
10345	Normal	10282
53407	Normal	10282
53832	Normal	10282
54682	Normal	10282
10490	Normal	10283
57669	Normal	10283
10261	Normal	10283
1896	Normal	10283
79980	Normal	10286
25949	Normal	10286
79650	Normal	10286
5546	Normal	10286
81565	Normal	10286
55702	Normal	10286
83648	Normal	10286
27339	Normal	10286
10450	Normal	10286
5356	Normal	10286
10474	Normal	10286
8601	Normal	10287
29785	Normal	10287
11006	Normal	10288
11026	Normal	10288
1021	Normal	1029
1019	Normal	1029
9217	Normal	10290
55216	Normal	10291
6638	Normal	10291
27037	Normal	10291
84991	Normal	10291
1543	Normal	10291
90324	Normal	10291
2961	Normal	10291
6635	Normal	10291
2244	Normal	10291
6636	Normal	10291
11017	Normal	10291
8233	Normal	10291
23475	Normal	10291
6627	Normal	10291
6637	Normal	10291
6182	Normal	10295
9245	Normal	10295
1068	Normal	10295
196541	Normal	10295
3671	Normal	10295
4817	Normal	10295
80310	Normal	10296
5553	Normal	10296
649	Normal	10296
11172	Normal	10296
84948	Normal	10296
2668	Normal	10296
64795	Normal	10296
4007	Normal	10296
84502	Normal	10296
10394	Normal	10296
90060	Normal	10296
51073	Normal	10296
64978	Normal	10296
51604	Normal	10296
6997	Normal	10296
144321	Normal	10296
54968	Normal	10296
57144	Normal	10298
1656	Normal	10298
339967	Normal	10298
23281	Normal	10298
79770	Normal	10299
55625	Normal	10299
2742	Normal	10299
2844	Normal	10299
10246	Normal	10299
3359	Normal	10299
84640	Normal	103
1021	Normal	1030
1019	Normal	1030
79768	Normal	10300
10574	Normal	10300
51130	Normal	10300
5202	Normal	10300
5203	Normal	10300
11104	Normal	10300
6617	Normal	10302
27091	Normal	10308
10155	Normal	10308
978	Normal	1031
57642	Normal	1031
91526	Normal	1031
595	Normal	1031
896	Normal	1031
10634	Normal	1031
254427	Normal	1031
548593	Normal	1031
551	Normal	1031
150684	Normal	10311
170622	Normal	10311
3598	Normal	10311
404636	Normal	10311
51397	Normal	10311
23412	Normal	10311
51699	Normal	10311
54939	Normal	10311
54951	Normal	10311
9114	Normal	10312
10159	Normal	10312
245972	Normal	10312
57142	Normal	10313
84940	Normal	10318
55763	Normal	10318
81493	Normal	10318
121457	Normal	10318
9402	Normal	10318
10152	Normal	10318
4665	Normal	10318
23034	Normal	10318
23071	Normal	10318
51179	Normal	10318
51604	Normal	10318
1393	Normal	10318
1021	Normal	1032
1019	Normal	1032
10107	Normal	10324
131377	Normal	10324
51118	Normal	10324
654346	Normal	10325
1012	Normal	10325
644	Normal	10325
10618	Normal	10325
388611	Normal	10325
3958	Normal	10325
219931	Normal	10325
3964	Normal	10325
3965	Normal	10325
4521	Normal	10325
2358	Normal	10325
6570	Normal	10328
56851	Normal	10328
83795	Normal	10328
2796	Normal	10328
9694	Normal	10328
605	Normal	10328
1902	Normal	10328
10345	Normal	10328
1017	Normal	1033
930	Normal	10331
30835	Normal	10332
7096	Normal	10333
154865	Normal	10333
1459	Normal	10336
10238	Normal	10336
10138	Normal	10336
23429	Normal	10336
23492	Normal	10336
10477	Normal	10336
10231	Normal	10342
22872	Normal	10342
11072	Normal	10342
3359	Normal	10347
2556	Normal	10347
64795	Normal	10352
3146	Normal	10357
10361	Normal	10360
4869	Normal	10360
57489	Normal	10361
6615	Normal	10362
3993	Normal	10362
6925	Normal	10363
55715	Normal	10363
6615	Normal	10363
10362	Normal	10363
3993	Normal	10363
2246	Normal	10363
255626	Normal	10363
973	Normal	10367
25917	Normal	10367
80344	Normal	10367
26953	Normal	10367
84861	Normal	10367
56125	Normal	10367
974	Normal	10367
1003	Normal	10367
9715	Normal	10367
10376	Normal	10367
80005	Normal	10367
221074	Normal	10367
221154	Normal	10367
54765	Normal	10367
25771	Normal	10367
3373	Normal	10376
23780	Normal	10380
84866	Normal	10381
10212	Normal	10381
8399	Normal	10381
26253	Normal	10381
9479	Normal	10381
2661	Normal	10381
